imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt2073131,Tunnel Vision,Tunnel Vision,2013,2013-01-22,"Crime, Drama, Thriller",82,USA,English,Delila Vallot,"Scott Barry, Cristos",,"Cristos, Ion Overman, Courtney Ray Geigle, Scott Haze, Leslie Mills, Scoot Powell, James Michael Farrell, Delila Vallot, Michael Steiger, Debra Gordon, Jarrod DiGiorgi, Paul Michael Draper, Antonio Romano, W. Berto Flowers, Adrienne Fischer","When a jury fails to convict the serial killer who savagely murdered his family, one man must rise above his desire for revenge and descend into the deranged world of a sadistic predator to...",4.2,197,$ 90000,,,,8.0,2.0
tt4320900,Os Caras de Pau em O Misterioso Roubo do Anel,Os Caras de Pau em O Misterioso Roubo do Anel,2014,2014-12-25,Comedy,100,Brazil,Portuguese,Felipe Joffily,"Marcius Melhem, Chico Soares",Case Filmes,"Marcius Melhem, Leandro Hassum, Christine Fernandes, Marcio Vito, Adriano Garib, André Mattos, Augusto Madeira, Antônio Fragoso, Alexandre Régis, Marcello Caridade, Ricardo Pereira, Eber Inacio, Leo Alberty, Pedro Cabizuca, Thiago Varella","Pedrão and Jorginho are two bumbling security guards charged with protecting the world's most valuable ring. When the jewelry is stolen, they are accused of committing the crime and will have to fight to prove their innocence.",3.7,200,,,,,,
tt0475590,Gabal,Gabal,2005,2005-08-12,"Drama, Horror",106,South Korea,Korean,Shin-yeon Won,"Sung-won Cho, Hyun-jung Do",,"Min-seo Chae, Jung-sung Lee, Kyeong-bin Rah, Hyeon-jin Sa, Soy, Seon Yu","In Seoul, Su-Hyeon is terminal with leukemia, and bald due the treatment of chemotherapy. Her sister Ji-Hyeon buys a long-haired wig, but she does not disclose the truth about Su-Hyeon's ...",5.5,1168,,,$ 2146621,,20.0,24.0
tt3139212,Bombshell Bloodbath,Bombshell Bloodbath,2014,2014-10-04,Horror,80,USA,English,Brett Mullen,"Brett Mullen, Sky Tilley",The Drive In Film Series,"Alex Elliott, Rob Springer, Jess Barbour, Samantha Holtz, Darren Hummel, Shane Terry, Larry Parks, Teddy Jacobs, Kathy Butler Sandvoss, Joanne Maye, Ed Ricker, Jeff Briggs, Miles Snow, Brianna Doss, Donald Sill","When exposed to her father's experimental attempts to reanimate his wife, Cara (Alex Elliott), must find a way to protect her family's secret while slowly slipping into the world of the living dead.",3.7,254,$ 500000,,,,7.0,15.0
tt0244585,Khubsoorat,Khubsoorat,1980,1980-01-25,"Comedy, Drama, Family",126,India,Hindi,Hrishikesh Mukherjee,"Shanu Banerjee, Gulzar",Rupam Pictures,"Ashok Kumar, Rekha, Rakesh Roshan, Shashikala, Aradhana, Dina Pathak, David Abraham, S.N. Banerjee, Keshto Mukherjee, Amarnath, Vijay Sharma, Ranjit Chowdhry, Anand, Baby Komal, Saral Mama",A strict matriarch's regimented household is upended by the arrival of a spunky relative who challenges the rules.,7.6,1530,,,,,9.0,
tt0318649,Sahara,Sahara,2005,2005-04-22,"Action, Adventure, Comedy",124,"UK, Spain, Germany, USA, France","English, French, Arabic",Breck Eisner,"Clive Cussler, Thomas Dean Donnelly",Paramount Pictures,"Jude Akuwudike, Mark Aspinall, Rakie Ayola, Christopher Bello, Nicholas Beveney, Empotoe Bosage, Robert Cavanah, Penélope Cruz, Clint Dyer, Matthew Flynn, Paulin Fodouop, Ouahbou Houcine, Emmanuel Ighodaro, Lennie James, Maurice Lee","Master explorer Dirk Pitt goes on the adventure of a lifetime of seeking out a lost Civil War battleship known as the ""Ship of Death"" in the deserts of West Africa while helping a WHO doctor being hounded by a ruthless dictator.",6.0,90793,$ 130000000,$ 68671925,$ 119240351,41.0,497.0,157.0
tt0924498,Strike of the Tortured Angels,Strike of the Tortured Angels,1982,1982,Action,80,Hong Kong,English,Roy Rosenberg,"Gary Capra Jr., Dick O'Nell",Filmark International Ltd.,"Susan Lee, Stella Jone, Laura Sode-Matteson, George Bill, Larry Moore, Jim Man",A group of women in a prison rise up and revolt against their savage jailers.,2.7,111,,,,,9.0,7.0
tt0981224,Midnight Movie,Midnight Movie,2008,2009-01-06,"Fantasy, Horror, Thriller",82,USA,English,Jack Messitt,"Sean Hood, Mark Garbett",Bigfoot Entertainment,"Rebekah Brandes, Daniel Bonjour, Greg Cirulnick, Stan Ellsworth, Mandell Maughan, Melissa Steach, Justin Baric, Jon Briddell, Michael Swan, Michael Schwartz, Brea Grant, Shaun Ausmus, Carol Stanzione, Lee Main, Ashley Black",A midnight showing of an early 1970's horror movie turns to chaos when the Killer from the movie comes out of the film to attack those in the theater.,5.1,3856,$ 1000000,,,,67.0,42.0
tt5998744,'S' fung bou,'S' fung bou,2016,2016-09-15,"Action, Crime",95,"Hong Kong, China","English, Cantonese, Mandarin",David Lam,Ho-Wah Wong,Pegasus Motion Pictures,"Louis Koo, Julian Cheung, Vic Chou, Ada Choi, Dada Chan, Janelle Sing, Bowie Lam, Sau Sek, Hoi-Pang Lo, Jacky Cai, Derek Tsang, Philip Keung, Jan Tse, Jing Wen 'Jenny' Xu, Sam Yu-Sum Chan",No sooner is a team at ICAC set up to investigate irregularities in soccer official betting in Hong Kong before a suspect is assassinated.,5.2,571,,,$ 30381402,,8.0,6.0
tt0836658,I gynaika einai... skliros anthropos,I gynaika einai... skliros anthropos,2005,2005-10-20,"Comedy, Drama",100,Greece,"Greek, Russian",Antonis Kafetzopoulos,"Antonis Kafetzopoulos, Alexis Kardaras",Alpha TV,"Antonis Kafetzopoulos, Faye Kokkinopoulou, Giota Festa, Mania Papadimitriou, Eleni Apostolopoulou, Jenny Roussea, Kostas Triantafyllopoulos, Fotis Thomaidis, Makis Papadimitriou, Yuri Kolokolnikov, Dimitra Aggelakou, Andigoni Alikakou, Irini Balta, Nikolaos Bisbigiannis, Panagiotis Bougiouris","During a 24-hour, an advertiser should address the problems with his customers, mother, wife, ex-wife, daughter.",4.8,190,,,$ 252050,,1.0,
tt0882967,Strangers,Strangers,2007,2007-12-15,"Drama, Romance, Thriller",100,"UK, India","Hindi, English",Aanand L. Rai,"Himanshu Sharma, Gaurav S. Sinha",Rise 2 Shine Productions,"Jimmy Sheirgill, Kay Kay Menon, Sonali Kulkarni, Nandana Sen, Kitu Gidwani, Marc Cabourdin, Natalie Hatcher, Natalie Rowan","An overnight train journey, from London into France, business class, is comfortable and expensive. The premise where two of the film's protagonists,'strangers' to each other, meet, talk and...",5.0,331,,,$ 179827,,4.0,6.0
tt7704346,Little Necro Red,Little Necro Red,2019,2019-12-28,"Drama, Horror, Thriller",75,Italy,English,"Giulio De Santi, Tiziana Machella","Giulio De Santi, Tiziana Machella",Necrostorm,"Victoria Hopkins, Lucy Drive, Sarah T. Cohen, Desiree Mei, Giulio De Santi, Peter Cosgrove, Barnaba Bonafaccia, Wilmar Zimosa, Rayner Bourton, Christian Riva, Magdalene Boyle, Manolo Cardellini, Ilaria Caloisi, Santiago Ortaez, Steve Jones","Angela's daughter, Annie (aka ""Little Red""), mysteriously disappeared, but the police never found her body. While the mother begins to shed light on the mystery, a religious cult ruled by a...",4.3,481,EUR 150000,,,,12.0,1.0
tt0108026,Fort Washington - vita da cani,The Saint of Fort Washington,1993,1993-11-17,Drama,103,USA,English,Tim Hunter,Lyle Kessler,Carrie Productions Inc.,"Danny Glover, Matt Dillon, Rick Aviles, Nina Siemaszko, Ving Rhames, Joe Seneca, Harry Ellington, Ralph Hughes, Bahni Turpin, Robert Beatty, Reuben Schafer, Louis Williams, Adam Trese, Kevin Corrigan, Brian Tarantina",A homeless schizophrenic seeks the help of a streetwise combat veteran as they attempt to overcome cruel life on the streets.,7.2,2306,,$ 134454,$ 134454,,18.0,6.0
tt0071568,I sette aghi d'oro,Golden Needles,1974,1974-07-17,"Action, Drama",92,USA,English,Robert Clouse,"S. Lee Pogostin, Sylvia Schneble",Sequoia Pictures,"Joe Don Baker, Elizabeth Ashley, Ann Sothern, Jim Kelly, Burgess Meredith, Roy Chiao, Frances Fong, Kung-Wu Huang, Alice Fong, Sonny Barnes, Pat E. Johnson, Edgar Justice, Tiet Wo Chu, Ju Fang, Yuen Fang","Various factions are fighting each other to gain possession of a very special statue. The statue itself is not worth much, the needles inside it are the true prize. These ""golden needles"" ...",5.2,272,,,,,6.0,16.0
tt0472156,Plutonio 239 - Pericolo invisibile,The Half Life of Timofey Berezin,2006,2006-09-12,Drama,97,"USA, UK",English,Scott Z. Burns,"Scott Z. Burns, Ken Kalfus",HBO Films,"Paddy Considine, Oscar Isaac, Valeriu Pavel Dan, Kenneth Bryans, Radha Mitchell, Danya Baryshnikov, Connor McIntyre, Derek Hutchinson, Jason Flemyng, Jordan Long, Xenia Alina Grigore, Mélanie Thierry, Constantin Barbulescu, Oana Cojocaru, Stefan Iancu","A worker at a Russian nuclear facility gets exposed to a lethal dose of radiation. In order to provide for his family, he steals some plutonium and sets out to sell it on Moscow's black market with the help of an incompetent criminal.",6.9,3531,$ 5000000,,,,32.0,13.0
tt0102693,Il portaborse,Il portaborse,1991,1991-04-05,"Comedy, Drama",95,"Italy, France",Italian,Daniele Luchetti,"Franco Bernini, Angelo Pasquini",Sacher Film,"Silvio Orlando, Nanni Moretti, Giulio Brogi, Anne Roussel, Graziano Giusti, Lucio Allocca, Dario Cantarelli, Antonio Petrocelli, Gianna Paola Scaffidi, Giulio Base, Guido Alberti, Renato Carpentieri, Silvia Cohen, Roberto De Francesco, Dino Valdi",Cesare Botero (Nanni Moretti) is a young minister well-known to be corrupted and corrupter. He is looking for an appropriate spokesman. He finds the right person in Prof. Luciano Sandulli (...,7.0,743,,,,,1.0,1.0
tt8217244,Distant Sky: Nick Cave & The Bad Seeds Live in Copenhagen,Distant Sky - Nick Cave & The Bad Seeds Live in Copenhagen,2018,2018-04-12,Music,135,UK,English,David Barnard,,Special Treats Production Company,"Nick Cave, Warren Ellis, Thomas Wydler, Martyn Casey, Jim Sclavunos, George Vjestica, Larry Mullins, Else Torp",,8.8,402,,,$ 134912,,1.0,4.0
tt0061846,Johnny Yuma,Johnny Yuma,1966,1966-08-11,"Western, Action, Drama",100,Italy,Italian,Romolo Guerrieri,"Fernando Di Leo, Romolo Guerrieri",Tiger Film,"Mark Damon, Lawrence Dobkin, Rosalba Neri, Luigi Vannucchi, Fidel Gonzáles, Gustavo D'Arpe, Gianni Solaro, Ferdinando Poggi, Dada Gallotti, Mirella Pamphili, Franco Lantieri, Anthony La Penna","A conniving wife has her husband murdered, and also plans to kill his nephew, the only heir, with the assistance of her ex-lover. When she tries to double-cross the ex-lover, he and the heir team up and kill her bodyguards.",6.2,365,,,,,11.0,4.0
tt0045754,Fast Company,Fast Company,1953,1953-05-22,Comedy,67,USA,English,John Sturges,"Eustace Cockrell, Don Mankiewicz",Metro-Goldwyn-Mayer (MGM),"Howard Keel, Polly Bergen, Marjorie Main, Nina Foch, Robert Burton, Carol Nugent, Joaquin Garay, Horace McMahon, Sig Arno, Iron Eyes Cody","The temperamental Carol Maldon leaves New York behind to take control of her father's stable, she inherited. Rick Grayton is a horse racing trainer who lucked into training a champ, the ...",5.3,148,,,,,6.0,
tt0271481,Ee Thanutha Veluppan Kalathu,Ee Thanutha Veluppan Kalathu,1990,1990-11-30,"Mystery, Thriller",140,India,Malayalam,Joshiy,P. Padmarajan,,"Lalu Alex, Azeez, Paravoor Bharathan, Chitra, Devan, Suresh Gopi, Appa Haja, Thezni Khan, Lakshmi, Latheef, Mammootty, Valsala Menon, Mukesh, Murali, Thikkurisi Sukumaran Nair","When an elderly and socially well-respected judge is found murdered in a series of gruesome killings involving elderly victims, a cop must revisit history and start with an old unsolved ...",7.4,333,,,,,3.0,1.0
tt0115033,Il manuale del giovane avvelenatore,The Young Poisoner's Handbook,1995,1995-09-15,"Crime, Drama",99,"UK, Germany, France",English,Benjamin Ross,"Jeff Rawle, Benjamin Ross",Bavaria Film and Television Fund,"Tobias Arnold, Ruth Sheen, Roger Lloyd Pack, Hugh O'Conor, Norman Caro, Dorothea Alexander, Charlotte Coleman, Paul Stacey, Samantha Edmonds, Robert Demeger, Jack Deam, Peter Pacey, Joost Siedhoff, Vilma Hollingbery, Frank Mills","This film is based on a true story about a British teenager who allegedly poisoned family, friends, and co-workers. Graham is highly intelligent, but completely amoral. He becomes ...",7.1,3412,,$ 536825,$ 536825,,31.0,15.0
tt0058601,Prigionieri dell'orrore,El sonido de la muerte,1966,1966-08-01,Horror,91,Spain,Spanish,José Antonio Nieves Conde,"Sam X. Abarbanel, Sam X. Abarbanel",Zurbano Films,"James Philbrook, Arturo Fernández, Soledad Miranda, José Bódalo, Ingrid Pitt, Lola Gaos, Francisco Piquer, Antonio Casas","When a group of isolated people in the Greek mountains set off a cave explosion, they are menaced by an invisible shrieking dinosaur that had been buried for eons.",5.3,356,,,,,40.0,17.0
tt0075360,"Ty - mne, ya - tebe","Ty - mne, ya - tebe",1977,1977-06-23,Comedy,87,Soviet Union,Russian,Aleksandr Sery,"Grigori Gorin, Aleksandr Sery",Mosfilm,"Leonid Kuravlyov, Tatyana Pelttser, Alla Meshcheryakova, Svetlana Svetlichnaya, Yuriy Medvedev, Valeriy Nosik, Roman Tkachuk, Evgeniy Shutov, Ilya Rutberg, Valentina Kareva, Nikolay Gorlov, Yan Yanakiyev, Pavel Makhotin, Emmanuil Geller, Rodion Aleksandrov",,6.5,156,,,,,1.0,
tt0055844,Chelovek-Amfibiya,Chelovek-Amfibiya,1962,1962-01-03,"Drama, Romance, Sci-Fi",96,Soviet Union,Russian,"Vladimir Chebotaryov, Gennadiy Kazanskiy","Aleksandr Belyaev, Akiba Golburt",Goskino,"Vladimir Korenev, Anastasiya Vertinskaya, Mikhail Kozakov, Nikolai Simonov, Anatoliy Smiranin, Vladlen Davydov, Albert Antonyan, Nina Bolshakova, Anatoliy Ivanov, Valeri Kudryashov, Nikolay Kuzmin, Mikhail Medvedev, Yuriy Medvedev, Anna Nikritina, Irina Orlik","People living in a seaside town are frightened by reports about an unknown creature in the ocean. Nobody knows what it is, but it's really the son of Doctor Salvator. The doctor performed ...",7.1,2090,,,,,21.0,15.0
tt0381971,Curioso come George,Curious George,2006,2006-06-23,"Animation, Adventure, Comedy",87,"USA, Germany, Taiwan, France, Canada, South Korea, UK, Philippines",English,Matthew O'Callaghan,"Ken Kaufman, Ken Kaufman",Imagine Entertainment,"Frank Welker, Will Ferrell, Shane Baumel, Timyra-Joi Beatty, Eugene Levy, Christopher Chen, Michaela Jill Murphy, Dick Van Dyke, Alexander Gould, Terrence Hardy Jr., Hailey Noelle Johnson, Kelsey Lansdowne, Ariel Winter, Drew Barrymore, David Cross","The Man in the Yellow Hat is an oddball museum employee who looks after his pet monkey, an inquisitive and wonderful creature whose enthusiasm often gets the best of him.",6.5,15234,$ 50000000,$ 58360760,$ 69865924,62.0,126.0,90.0
tt0061095,La tigre profumata alla dinamite,Le Tigre se parfume à la dynamite,1965,1965-11-05,"Adventure, Crime, Comedy",85,"France, Spain, Italy",French,Claude Chabrol,"Roger Hanin, Roger Hanin",Progéfi,"Roger Hanin, Margaret Lee, Michel Bouquet, Micaela Pignatelli, Carlos Casaravilla, José Nieto, José María Caffarel, George Rigaud, Roger Dumas","Louis Rapiere, aka Tiger, is sent to Port-a-Pitre (French Guiana), to supervise the recovery of a treasure from a sunken ship. A group of revolutionaries pirates the ship and steals the ...",4.3,152,,,,,4.0,4.0
tt0113149,Peccato che sia femmina,Gazon maudit,1995,1995-10-13,Comedy,104,France,"French, Spanish, English",Josiane Balasko,"Patrick Aubrée, Josiane Balasko",Canal+,"Victoria Abril, Josiane Balasko, Alain Chabat, Ticky Holgado, Catherine Hiegel, Catherine Samie, Catherine Lachens, Katrine Boorman, Telsche Boorman, Véronique Barrault, Sylvie Audcoeur, Michèle Bernier, Maureen Diot, Miguel Bosé, Jean-Luc Violet","After learning of her husband's infidelities, a housewife invites an itinerant lesbian to move in with them. None of their lives will ever be the same again.",6.4,4546,,$ 1026646,$ 1026646,,40.0,23.0
tt1788383,Accusato speciale,House of the Rising Sun,2011,2011-12-28,"Action, Crime, Drama",90,USA,English,Brian A. Miller,"Chuck Hustmyre, Chuck Hustmyre",Berkshire Axis Media,"Dave Bautista, Amy Smart, Dominic Purcell, Danny Trejo, Craig Fairbrass, Brian Vander Ark, Roy Oraschin, Tim Fields, Debra Harrison-Lowe, Lyle Kanouse, John G. Carbone, Franz Klain, Imani Lee, Joe Ochman, Don Abbatiello","Ray, an ex-con, is starting a new life looking to stay out of trouble. One evening, on Ray's watch, the nightclub he works for is robbed and the owner's son is shot dead. As his criminal ...",4.4,3291,$ 1500000,,,,19.0,19.0
tt0482389,Gentleman,Gentleman,1993,1993-07-13,"Action, Drama, Thriller",160,India,Tamil,S. Shankar,"Balakumaran, S. Shankar",ARS Films International,"Rajan P. Dev, Prabhu Deva, Gautami, Goundamani, Madhoo, Aachi Manorama, M.N. Nambiar, Charan Raj, Arjun Sarja, Senthil, Subhasri, Vineeth","Due to a past tragedy , a small business owner by day becomes modern day Robin Hood by night takes from the rich to provide education for the poor.",7.9,2142,INR 50000000,,,,4.0,
tt1084950,Rachel sta per sposarsi,Rachel Getting Married,2008,2008-11-21,"Drama, Romance",113,USA,English,Jonathan Demme,Jenny Lumet,Armian Pictures,"Sebastian Stan, Roslyn Ruff, Anne Hathaway, Bill Irwin, Anna Deavere Smith, Annaleigh Ashford, Zafer Tawil, Beau Sia, Innbo Shim, Eliza Simpson, Olive, Rosemarie DeWitt, Anisa George, Tamyra Gray, Victoria Haynes","A young woman who has been in and out of rehab for the past ten years, returns home for the weekend for her sister's wedding.",6.7,46805,,$ 12796841,$ 16937968,82.0,304.0,235.0
tt1504489,Somebody's Hero,Somebody's Hero,2012,2012-06-17,"Comedy, Family, Romance",81,USA,English,Darin Beckstead,Darin Beckstead,Backlit Pictures,"Christopher Gorham, Susan Misner, Arthur J. Nascarella, Novella Nelson, Ben Hyland, Pamela Shaw, Carl Gordon, Yusef Bulos, Sue Jean Kim, Todd Wall, Jake Robards, Brian Townes, Jenda Wight, Virginia Wing, Tim Gallin",An average accountant attempts to fill the boots of a movie-based superhero.,6.0,1356,,,,,16.0,8.0
tt1647477,Scalene,Scalene,2011,2011-06-04,"Crime, Drama, Thriller",97,USA,English,Zack Parker,"Brandon Owens, Zack Parker",Along The Tracks,"Margo Martindale, Adam Scarimbolo, Hanna Hall, Jim Dougherty, LaDonna Pettijohn, Raymond Kester, Sean Blodgett, Angela Steele, Frank T. Ziede, Mark A. Nash, Eric Monroe, Benjamin Riley, Samantha Eileen DeTurk, Stefania Marcone, Micah Shane Ballinger",A perceptual thriller told from three points-of-view revolving around the rape of a female college student by a mentally handicapped man and his mother's subsequent revenge after his incarceration.,5.9,694,$ 150000,,,65.0,15.0,48.0
tt1301698,1920,1920,2008,2008-09-12,"Horror, Mystery, Romance",138,India,Hindi,Vikram Bhatt,"Vikram Bhatt, Vikram Bhatt",ASA Production & Enterprises,"Rajniesh Duggall, Adah Sharma, Anjori Alagh, Raj Zutshi, Vipin Sharma, Amin Hajee, Ashok Beniwal, Bob Brahmbhatt, Ashish Pradhan, Rakhi Sawant, Indraneil Sengupta, Asha Sharma, Bakul Thakkar, Shri Vallabh Vyas","After forsaking his family and religion, a husband finds his wife is demoniacally possessed.",6.4,2863,,,$ 2903529,,19.0,4.0
tt0105214,L'uomo della stazione,The Railway Station Man,1992,1993-12-30,"Drama, Romance",96,UK,English,Michael Whyte,"Shelagh Delaney, Jennifer Johnston",BBC Films,"Julie Christie, Donald Sutherland, John Lynch, Frank McCusker, Mark Tandy, Ingrid Craigie, Niall Cusack, Maire Hastings, Peadar Lamb, Ann Callanan, Gary Walker, Johnny O'Doherty Craig","Helen's husband died tragically. She's seeking her satisfaction somewhere in a little Irish village. She begins to paint again and meets with a restorer, who works on the local railway ...",6.1,195,,,,,2.0,
